,stock_large,stock_small,bond,stock_HongKong,stock_US
2014/6/26,0.7362,1.2564,0.0054,1.4481,-0.1179
2014/6/27,0.055,0.7088,0.0176,0.1021,0.1911
2014/6/30,0.6911,0.9148,0.028,-0.1326,-0.0372
2014/7/1,-0.0258,0.6834,-0.0086,,0.6678
2014/7/2,0.2914,0.698,-0.0719,1.5476,0.0659
2014/7/3,0.4296,1.0137,-0.0395,-0.0772,0.548
2014/7/4,-0.0687,-0.3753,-0.0322,0.0634,
2014/7/7,-0.1104,0.2479,0.0434,-0.0231,-0.3924
2014/7/8,0.1923,0.6282,0.0131,0.002,-0.7049
2014/7/9,-1.4567,-1.4185,0.012,-1.5518,0.4644
2014/7/10,-0.2729,-0.0052,0.0032,0.2715,-0.4131
2014/7/11,0.2409,1.1941,0.0106,-0.0238,0.1471
2014/7/14,1.1056,1.515,0.0131,0.4873,0.4844
2014/7/15,0.1482,0.0565,-0.0246,0.4853,-0.1932
2014/7/16,-0.1889,-0.7572,-0.0569,0.2699,0.4201
2014/7/17,-0.6357,-0.7552,-0.1323,-0.0102,-1.1834
2014/7/18,0.328,0.2749,-0.1689,-0.2809,1.0265
2014/7/21,0.0994,-0.3037,0.0233,-0.2884,-0.232
2014/7/22,1.2188,1.3162,0.0392,1.6888,0.5016
2014/7/23,0.2342,-0.641,0.0229,0.7979,0.1754
2014/7/24,1.7828,-0.0712,0.0229,0.7076,0.0488
2014/7/25,1.0478,0.8776,0.0285,0.3086,-0.4849
2014/7/28,2.8066,1.9212,0.0497,0.878,0.0288
2014/7/29,0.3215,0.9473,0.019,0.8674,-0.4528
2014/7/30,-0.4014,0.1657,0.0042,0.3721,0.0061
2014/7/31,1.2162,1.0014,0.0142,0.0996,-1.9999
2014/8/1,-0.8871,-1.1,0.0364,-0.9065,-0.2859
2014/8/4,1.9841,1.63,0.0602,0.2758,0.7189
2014/8/5,-0.2638,0.4972,0.0291,0.1959,-0.9685
2014/8/6,-0.2588,0.6623,0.0261,-0.2602,0.0016
2014/8/7,-1.5134,-0.9821,0.0245,-0.7996,-0.5557
2014/8/8,0.158,0.5974,0.0123,-0.2302,1.1531
2014/8/11,1.4677,1.515,0.039,1.293,0.2759
2014/8/12,-0.3508,0.5206,0.0114,0.1761,-0.1637
2014/8/13,0.0784,0.0455,0.0252,0.8138,0.6707
2014/8/14,-0.9732,-0.643,0.2392,-0.3575,0.4346
2014/8/15,1.057,1.1463,0.0382,0.6192,-0.0061
2014/8/18,0.59,1.3543,0.0458,0.0021,0.8532
2014/8/19,0.0087,0.2987,0.0114,0.6712,0.5001
2014/8/20,-0.3633,0.0103,-0.0001,0.1465,0.2478
2014/8/21,-0.5028,-0.0436,0.0047,-0.6584,0.295
2014/8/22,0.4723,0.5853,0.0145,0.4726,-0.1993
2014/8/25,-0.9513,-0.7654,0.0418,0.2177,0.4788
2014/8/26,-0.8012,-1.7729,0.022,-0.3672,0.1051
2014/8/27,0.1507,0.3091,0.0405,-0.6211,0.005
2014/8/28,-0.701,-0.8984,0.0484,-0.7133,-0.169
2014/8/29,1.1686,1.0587,0.0379,0.0043,0.332
2014/9/1,0.7283,1.7969,0.0561,0.0405,
2014/9/2,1.3222,1.5237,0.024,-0.0124,-0.0544
2014/9/3,0.9377,0.7088,0.0128,2.2988,-0.0779
2014/9/4,0.7218,0.8534,0.0045,-0.0791,-0.1534
2014/9/5,0.9494,0.3999,0.0099,-0.2284,0.5036
2014/9/8,,,,-0.1969,
2014/9/9,-0.1647,0.7549,0.0522,,-0.9598
2014/9/10,-0.5231,0.1746,0.0023,-1.9257,0.3646
2014/9/11,-0.3691,-0.1055,0.0076,-0.1729,0.0882
2014/9/12,0.615,1.1054,0.0001,-0.273,-0.5963
2014/9/15,-0.0479,1.0638,0.0622,-0.969,-0.071
2014/9/16,-1.9869,-3.3699,0.021,-0.9073,0.7484
2014/9/17,0.5258,0.8718,0.0843,0.996,0.1296
2014/9/18,0.3056,0.7034,0.072,-0.852,0.4891
2014/9/19,0.687,0.8417,0.2168,0.5687,-0.0477
2014/9/22,-1.9087,-1.3554,0.1226,-1.4427,-0.8013
2014/9/23,0.8635,1.2833,0.0548,-0.4943,-0.5776
2014/9/24,1.7671,1.288,-0.0014,0.3547,0.7832
2014/9/25,-0.2006,-0.0202,0.0031,-0.6416,-1.6169
2014/9/26,0.0097,0.3157,0.0356,-0.3775,0.8576
2014/9/29,0.4348,0.9835,0.0706,-1.8971,-0.2547
2014/9/30,0.1303,0.7931,0.0427,-1.2752,-0.2786
2014/10/8,1.1177,1.5747,0.1052,1.4405,-0.1724
2014/10/9,0.1441,0.2097,0.0141,1.1658,-2.0661
2014/10/10,-0.6111,-0.4426,0.0142,-1.895,-1.1451
2014/10/13,-0.4801,0.0166,0.0607,0.2375,-1.6468
2014/10/14,-0.3415,-0.3331,0.1041,-0.4123,0.1579
2014/10/15,0.7076,0.4354,0.211,0.3995,-0.81
2014/10/16,-0.7906,-1.6333,0.1686,-1.0333,0.0145
2014/10/17,-0.1089,-0.9276,0.1277,0.5339,1.2884
2014/10/20,0.5315,1.4078,0.1814,0.2044,0.9143
2014/10/21,-0.8685,-0.9157,0.2675,0.0794,1.9574
2014/10/22,-0.6062,-1.196,0.0399,1.366,-0.7299
2014/10/23,-0.9388,-1.4584,-0.0075,-0.3025,1.2303
2014/10/24,-0.2183,0.4087,0.0204,-0.1328,0.7053
2014/10/27,-0.915,0.7299,0.0491,-0.6822,-0.1502
2014/10/28,2.0188,2.4002,0.0892,1.6295,1.1939
2014/10/29,1.4372,1.3564,0.0877,1.2734,-0.1385
2014/10/30,0.7156,0.0175,0.0871,-0.4947,0.623
2014/10/31,1.5958,-0.1245,0.052,1.2489,1.1731
2014/11/3,0.1684,0.8479,0.1466,-0.3421,-0.0119
2014/11/4,0.0248,-0.5017,0.234,-0.294,-0.283
2014/11/5,-0.3869,-0.1604,0.3311,-0.6292,0.5701
2014/11/6,0.1046,0.5886,0.1044,-0.1954,0.3776
2014/11/7,-0.1562,-0.9472,0.1585,-0.4189,0.035
2014/11/10,2.5409,1.0798,0.2017,0.8257,0.312
2014/11/11,-0.2774,-2.972,0.3003,0.2678,0.0697
2014/11/12,1.3955,1.7188,0.0255,0.5456,-0.0701
2014/11/13,-0.5615,-0.8804,-0.0474,0.3415,0.053
2014/11/14,0.0521,-0.2451,-0.1399,0.2808,0.024
2014/11/17,-0.5421,0.9951,-0.0397,-1.2052,0.0735
2014/11/18,-1.0005,0.1852,-0.0591,-1.1258,0.5134
2014/11/19,-0.165,0.3513,0.0405,-0.6624,-0.1501
2014/11/20,-0.0049,-0.2101,-0.0016,-0.1013,0.1967
2014/11/21,1.8271,1.1086,-0.1386,0.3747,0.5237
2014/11/24,2.5471,1.6372,0.5005,1.9457,0.2864
2014/11/25,1.3703,1.5039,0.06,-0.206,-0.115
2014/11/26,1.3948,0.4858,-0.0044,1.1243,0.2806
2014/11/27,1.1558,0.713,0.0373,-0.4467,
2014/11/28,1.9724,-0.1166,0.0246,-0.0701,-0.2542
2014/12/1,0.3914,-0.7078,0.0467,-2.5847,-0.6829
2014/12/2,3.6927,1.3348,-0.0296,1.2276,0.6384
2014/12/3,1.4914,1.1624,-0.1374,-0.9541,0.3765
2014/12/4,4.6099,2.1157,-0.149,1.7241,-0.1162
2014/12/5,0.6615,-2.1656,-0.3786,0.7136,0.1665
2014/12/8,4.096,1.477,-0.1275,0.1876,-0.7257
2014/12/9,-4.4873,-4.0141,-0.5512,-2.3364,-0.0238
2014/12/10,3.6896,3.4394,0.0019,0.1647,-1.6351
2014/12/11,-1.1961,1.4951,0.1763,-0.9011,0.4536
2014/12/12,0.3209,0.7106,0.0965,-0.2717,-1.6214
2014/12/15,0.7516,1.6456,0.0244,-0.9521,-0.6343
2014/12/16,2.6785,0.4136,-0.0823,-1.5518,-0.8489
2014/12/17,1.7314,-0.8812,0.0324,-0.3734,2.0352
2014/12/18,-0.4366,0.0137,0.1014,1.0908,2.4015
2014/12/19,1.113,-0.6103,0.074,1.2457,0.457
2014/12/22,0.3344,-3.9629,0.1251,1.2629,0.381
2014/12/23,-2.0491,-2.1015,0.1093,-0.3199,0.1746
2014/12/24,-2.8433,1.3217,0.159,0.0671,-0.0139
2014/12/25,3.2514,1.9421,0.1761,,
2014/12/26,3.3105,1.0847,0.0092,,0.331
2014/12/29,0.2791,-1.0163,0.073,1.8152,0.0862
2014/12/30,0.0607,-1.7243,0.0408,-1.1445,-0.4889
2014/12/31,2.2025,0.9029,0.0125,0.4423,-1.0311
2015/1/5,3.0516,1.7717,-0.0239,0.4926,-1.8612
2015/1/6,-0.0132,1.1602,0.0742,-0.9945,-0.8893
2015/1/7,0.075,0.1529,-0.0078,0.8339,1.163
2015/1/8,-2.3199,-0.8054,0.0592,0.6514,1.7888
2015/1/9,-0.3522,-0.6425,0.0527,0.3542,-0.8404
2015/1/12,-0.9346,-1.4205,0.0737,0.4453,-0.8094
2015/1/13,0.0132,1.3666,0.1117,0.7888,-0.2579
2015/1/14,-0.3306,-0.4691,0.1057,-0.4269,-0.5813
2015/1/15,2.9036,1.2882,0.2027,0.9883,-0.9248
2015/1/16,0.8608,1.3045,0.1657,-1.0159,1.3424
2015/1/19,-7.7023,-4.3156,0.1519,-1.5144,
2015/1/20,1.224,3.6089,0.0328,0.8959,0.155
2015/1/21,4.4951,2.5433,0.0751,1.676,0.4732
2015/1/22,0.5277,1.3982,0.1144,0.6983,1.527
2015/1/23,0.1155,-0.9994,0.0401,1.3368,-0.5492
2015/1/26,1.015,2.2312,0.1049,0.2392,0.2568
2015/1/27,-0.9161,0.2576,-0.0199,-0.412,-1.3388
2015/1/28,-1.3877,-0.5871,-0.0977,0.2198,-1.3496
2015/1/29,-1.2346,-0.6745,-0.0593,-1.0698,0.9535
2015/1/30,-1.3616,-1.2011,-0.0661,-0.361,-1.2992
2015/2/2,-2.3419,-0.4143,-0.0142,-0.091,1.2962
2015/2/3,2.4891,1.7486,0.0218,0.2861,1.4439
2015/2/4,-1.0379,-0.4197,0.0386,0.509,-0.4156
2015/2/5,-1.0236,-0.5156,0.1995,0.3474,1.0291
2015/2/6,-1.6194,-2.1123,-0.1151,-0.3477,-0.3418
2015/2/9,1.0114,-0.5386,0.0313,-0.6418,-0.4247
2015/2/10,1.8238,1.3757,-0.0211,0.029,1.0676
2015/2/11,0.7978,1.0945,-0.0014,-0.8687,-0.0029
2015/2/12,0.2548,0.7011,0.1336,0.4406,0.9645
2015/2/13,0.7829,1.5477,0.1163,1.0662,0.4075
2015/2/16,0.8547,1.741,0.1822,0.1782,
2015/2/17,0.6526,0.7051,0.0955,0.236,0.1598
2015/2/25,-1.2376,-0.0771,0.1414,-0.0266,0.6437
2015/2/26,2.5172,1.0669,-0.0237,0.4996,-0.1476
2015/2/27,0.1836,0.8193,-0.0144,-0.3163,-0.2956
2015/3/2,0.7955,2.0159,0.0209,0.2584,0.6125
2015/3/3,-2.5926,-0.3442,-0.1002,-0.742,-0.4539
2015/3/4,0.6534,1.4998,-0.0434,-0.961,-0.4389
2015/3/5,-0.9765,-0.0231,-0.0868,-1.1132,0.1196
2015/3/6,-0.5098,-1.2234,-0.095,-0.12,-1.4174
2015/3/9,1.7027,1.2915,-0.058,-0.1695,0.3944
2015/3/10,-0.4845,1.0342,-0.001,-0.9372,-1.6961
2015/3/11,0.1148,-0.2166,0.0457,-0.7491,-0.1918
2015/3/12,1.9347,-0.044,0.1375,0.3373,1.2601
2015/3/13,0.6906,1.1092,-0.0206,0.1061,-0.6075
2015/3/16,2.4329,2.9574,-0.0718,0.5303,1.3534
2015/3/17,1.3884,1.5543,-0.1104,-0.2007,-0.332
2015/3/18,2.3671,1.6623,0.0588,0.9145,1.2158
2015/3/19,-0.1642,0.8085,-0.0771,1.4461,-0.4873
2015/3/20,1.376,1.009,0.0997,-0.3827,0.9013
2015/3/23,2.042,2.4268,0.0394,0.4893,-0.1746
2015/3/24,0.0248,0.4128,-0.024,-0.3875,-0.6139
2015/3/25,-0.8214,1.1176,-0.0551,0.5272,-1.4559
2015/3/26,0.2433,-0.7079,-0.0989,-0.127,-0.2377
2015/3/27,0.5493,1.1521,-0.2066,-0.0444,0.2369
2015/3/30,2.9328,1.2514,-0.0306,1.5066,1.2237
2015/3/31,-0.9044,0.105,-0.2438,0.1841,-0.8796
2015/4/1,1.7943,2.3801,-0.0451,0.7303,-0.3965
2015/4/2,0.0214,1.8169,0.2197,0.769,0.353
2015/4/3,1.1094,1.5655,0.067,,
2015/4/7,2.1461,2.3997,-0.0619,,0.4533
2015/4/8,0.8394,-0.7031,-0.119,3.803,0.2683
2015/4/9,-0.7837,-0.7921,-0.1237,2.6967,0.4457
2015/4/10,1.9304,2.6599,0.0649,1.2173,0.5203
2015/4/13,1.7645,2.1466,0.0688,2.7279,-0.4581
2015/4/14,0.387,-0.0361,0.1366,-1.6235,0.163
2015/4/15,-1.2994,-3.9066,0.1201,0.208,0.5148
2015/4/16,3.0369,1.4013,0.1441,0.4377,-0.0778
2015/4/17,1.8298,0.8679,0.0206,-0.3122,-1.1311
2015/4/20,-1.6148,-1.765,0.3405,-2.0185,0.9235
2015/4/21,2.1505,3.4795,0.3096,2.7886,-0.1481
2015/4/22,2.6119,2.5977,0.0346,0.2993,0.5088
2015/4/23,0.0227,1.0486,-0.0103,-0.38,0.2358
2015/4/24,-0.8068,0.0998,-0.0585,0.8383,0.2253
2015/4/27,2.2317,1.1156,0.0693,1.3279,-0.4141
2015/4/28,-1.3672,-2.896,0.059,0.0322,0.2769
2015/4/29,0.6846,1.957,0.0227,-0.1491,-0.374
2015/4/30,-0.5119,0.4914,0.0883,-0.9413,-1.0129
2015/5/4,0.797,0.4818,0.0812,-0.0326,1.3896
2015/5/5,-3.9874,-3.6559,-0.0392,-1.3095,-1.1837
2015/5/6,-0.9465,-1.419,-0.0299,-0.413,-0.4456
2015/5/7,-1.8281,-2.221,-0.0344,-1.2696,0.3774
2015/5/8,1.9757,3.7682,0.0351,1.053,1.3458
2015/5/11,2.8986,4.3521,0.1754,0.5108,-0.509
2015/5/12,1.2128,2.1904,0.0772,-1.1221,-0.295
2015/5/13,-0.6105,0.9062,0.1315,-0.5761,-0.0305
2015/5/14,-0.3742,-0.1307,0.1884,0.1368,1.0779
2015/5/15,-1.7722,-0.8,0.1496,1.9633,0.0768
2015/5/18,-0.9167,1.8382,0.068,-0.8304,0.3048
2015/5/19,3.4115,2.4848,-0.1192,0.3707,-0.0643
2015/5/20,0.5009,1.6712,-0.0373,-0.3918,-0.0931
2015/5/21,1.8099,3.6852,0.0183,-0.2223,0.2338
2015/5/22,2.2797,1.6524,0.0283,1.7044,-0.2234
2015/5/25,2.9923,2.6786,0.0154,,
2015/5/26,1.9497,3.3216,-0.0928,0.9182,-1.0282
2015/5/27,-0.3363,1.193,-0.0903,-0.597,0.9163
2015/5/28,-6.7052,-5.9912,-0.0792,-2.2325,-0.1267
2015/5/29,0.1411,0.9973,-0.0316,-0.1097,-0.6318
2015/6/1,4.8618,5.232,-0.0435,0.6307,0.2059
2015/6/2,1.6881,3.7956,0.0472,-0.4727,-0.1009
2015/6/3,-0.3541,0.8597,0.0404,0.6945,0.2119
2015/6/4,0.7354,-0.1328,0.0737,-0.3817,-0.8623
2015/6/5,0.9483,1.6334,0.018,-1.0588,-0.1436
2015/6/8,2.3554,-1.0193,0.0651,0.2059,-0.6474
2015/6/9,-0.6778,-0.1557,0.0526,-1.1962,0.0418
2015/6/10,-0.157,1.7643,0.0088,-1.1185,1.2042
2015/6/11,-0.0475,1.4118,-0.0714,0.8251,0.1739
2015/6/12,0.5375,1.5801,-0.0474,1.3851,-0.6994
2015/6/15,-2.1358,-1.8448,0.0426,-1.5349,-0.4622
2015/6/16,-2.9945,-3.9977,-0.0056,-1.0986,0.569
2015/6/17,1.4612,2.0286,0.0184,0.7042,0.198
2015/6/18,-4.0531,-3.3257,0.0595,-0.221,0.9903
2015/6/19,-5.9526,-6.9327,0.0569,0.2468,-0.5304
2015/6/23,3.2141,0.5955,-0.0167,2.141,0.6735
2015/6/24,1.9648,2.1971,0.0476,0.2616,-0.7353
2015/6/25,-3.5575,-3.521,-0.0155,-0.9459,-0.2974
2015/6/26,-7.8683,-8.3589,0.0235,-1.7752,-0.039
2015/6/29,-3.3358,-6.5369,0.0821,-2.6136,-2.0866
2015/6/30,6.7147,4.9663,-0.0083,1.09,0.2658
2015/7/1,-4.9179,-5.5481,0.0155,,0.6936
2015/7/2,-3.4099,-6.857,-0.0074,0.123,-0.0308
2015/7/3,-5.406,-6.1213,0.0151,-0.8303,
2015/7/6,2.8982,-1.6245,0.2044,-3.1761,-0.3862
2015/7/7,-1.764,-6.5295,0.1956,-1.0341,0.6081
2015/7/8,-6.7455,-2.3827,0.2095,-5.8408,-1.6653
2015/7/9,6.4042,4.4526,-0.0807,3.726,0.2262
2015/7/10,5.3604,5.0524,-0.0452,2.0846,1.2338
2015/7/13,2.5631,6.2231,0.0112,1.296,1.1066
2015/7/14,-2.3663,2.1236,-0.0421,-0.4087,0.4453
2015/7/15,-3.5356,-5.7738,0.0009,-0.2593,-0.0735
2015/7/16,0.7713,2.3424,0.0511,0.4271,0.8015
2015/7/17,3.8561,5.4882,0.0388,1.0034,0.1106
2015/7/20,0.2196,1.5235,0.0864,-0.0412,0.0771
2015/7/21,0.1296,1.2809,0.0546,0.5181,-0.4262
2015/7/22,-0.2123,1.2137,0.016,-0.9939,-0.2388
2015/7/23,2.2526,2.7854,0.0845,0.4597,-0.5676
2015/7/24,-1.7532,-1.4841,0.1443,-1.0644,-1.0703
2015/7/27,-8.5614,-7.4883,0.0453,-3.0903,-0.5775
2015/7/28,-0.2,-1.8522,0.0933,0.6241,1.2386
2015/7/29,3.13,4.8756,0.0567,0.4714,0.7319
2015/7/30,-2.9251,-2.7698,0.0711,-0.4934,0.0028
2015/7/31,0.0337,-0.9425,-0.0091,0.5645,-0.2272
2015/8/3,0.3285,-2.4182,-0.0066,-0.9127,-0.2757
2015/8/4,3.1056,5.33,0.0351,-0.0217,-0.225
2015/8/5,-2.0581,-1.2938,0.0914,0.4427,0.3115
2015/8/6,-0.9064,-0.6035,0.0242,-0.5665,-0.7753
2015/8/7,1.9597,2.84,0.087,0.7269,-0.2875
2015/8/10,4.5411,4.7517,0.0838,-0.1277,1.2808
2015/8/11,-0.4332,0.4913,-0.0917,-0.0934,-0.9557
2015/8/12,-1.2429,-1.1735,-0.1375,-2.3765,0.095
2015/8/13,1.4775,2.3763,0.0479,0.4298,-0.1275
2015/8/14,-0.0472,1.0641,0.0725,-0.1156,0.3912
2015/8/17,0.1063,2.2633,0.0636,-0.7352,0.5211
2015/8/18,-6.191,-7.4734,0.008,-1.4263,-0.2626
2015/8/19,1.5874,2.202,-0.0026,-1.3083,-0.8255
2015/8/20,-3.2084,-3.4944,0.0089,-1.7713,-2.11
2015/8/21,-4.5705,-5.424,0.0788,-1.5285,-3.1851
2015/8/24,-8.7477,-7.9695,0.0543,-5.1676,-3.9414
2015/8/25,-7.1014,-7.4902,0.0957,0.7218,-1.3522
2015/8/26,-0.5664,-3.7474,0.07,-1.5163,3.9034
2015/8/27,5.9473,3.4869,0.036,3.5965,2.4298
2015/8/28,4.2628,5.9919,0.0689,-1.0356,0.0609
2015/8/31,0.7255,-3.8227,0.0938,0.2692,-0.8392
2015/9/1,-0.1323,-6.2618,0.1384,-2.2387,-2.9576
2015/9/2,0.1115,-0.7562,0.011,-1.1824,1.8293
2015/9/4,,,,,-1.4183
2015/9/7,-3.427,0.343,0.0937,-1.6786,
2015/9/8,2.57,3.7649,-0.08,3.2818,2.5083
2015/9/9,1.9581,2.7632,0.0228,4.1031,-1.3898
2015/9/10,-1.228,-1.6898,-0.0114,-2.5702,0.5278
2015/9/11,-0.309,0.8231,0.0285,-0.2696,0.4487
2015/9/14,-1.9735,-6.8305,0.0839,0.2675,-0.409
2015/9/15,-3.9285,-5.6491,0.0145,-0.4947,1.2831
2015/9/16,4.9811,6.6013,0.0634,2.3837,0.8705
2015/9/17,-2.1833,-1.9627,0.0005,-0.51,-0.2561
2015/9/18,0.441,1.1981,0.0093,0.3029,-1.6164
2015/9/21,1.7523,3.5376,0.0248,-0.7477,0.4566
2015/9/22,0.9305,0.7277,-0.0453,0.1822,-1.2318
2015/9/23,-2.2762,-1.1329,-0.0012,-2.2649,-0.2049
2015/9/24,0.6734,1.4541,0.0041,-0.9714,-0.3363
2015/9/25,-1.6148,-3.2736,0.0249,0.4282,-0.0466
2015/9/28,0.3342,1.8223,0.0487,,-2.5666
2015/9/29,-1.9705,-1.8664,0.0572,-2.9723,0.1233
2015/9/30,0.7579,0.3297,0.0566,1.4093,1.9076
2015/10/8,2.9203,4.0623,0.0919,7.2368,4.8645
2015/10/9,1.3237,1.5309,0.0852,0.4647,0.0725
2015/10/12,3.2208,3.8434,0.1409,1.2117,0.1276
2015/10/13,-0.0769,1.2406,0.0424,-0.574,-0.6825
2015/10/14,-1.1301,-1.1406,0.1651,-0.7104,-0.4716
2015/10/15,2.3694,3.0447,0.0468,1.9976,1.4853
2015/10/16,1.3551,1.7076,-0.0434,0.7829,0.457
2015/10/19,0.0033,-0.0027,0.0104,0.0357,0.0271
2015/10/20,1.2314,1.6276,0.0768,-0.3744,-0.1421
2015/10/21,-2.9194,-6.2738,0.0777,,-0.5825
2015/10/22,1.4764,3.7475,0.0293,-0.6257,1.6628
2015/10/23,1.3252,2.4975,0.0787,1.3419,1.103
2015/10/26,0.5046,0.6797,0.1154,-0.1542,-0.1913
2015/10/27,0.1008,0.6217,0.1626,0.1146,-0.2554
2015/10/28,-1.8915,-2.5243,0.1147,-0.8044,1.184
2015/10/29,0.2379,0.8523,-0.0302,-0.5952,-0.045
2015/10/30,0.0219,-0.3377,-0.0191,-0.7883,-0.481
2015/11/2,-1.6445,-2.0965,0.0091,-1.1926,1.1874
2015/11/3,-0.3012,-0.2354,-0.0061,0.8869,0.2728
2015/11/4,4.7048,5.0272,-0.0718,2.1496,-0.3545
2015/11/5,2.134,0.1164,-0.1161,-0.011,-0.1132
2015/11/6,2.3585,2.3418,0.0235,-0.797,-0.0348
2015/11/9,1.2385,1.302,-0.1204,-0.6147,-0.9823
2015/11/10,-0.1853,0.4137,-0.2255,-1.4303,0.1511
2015/11/11,0.0106,1.4476,0.0731,-0.2211,-0.3228
2015/11/12,-0.9996,-0.0288,0.0487,2.4013,-1.399
2015/11/13,-1.2932,-1.5014,0.0582,-2.1529,-1.1207
2015/11/16,0.4774,2.0053,-0.0005,-1.7205,1.4903
2015/11/17,-0.1525,-0.8871,0.0118,1.1514,-0.1339
2015/11/18,-1.139,-1.6135,0.0159,-0.3413,1.6162
2015/11/19,1.5984,2.5466,-0.0574,1.406,-0.1123
2015/11/20,-0.0155,1.1355,0.028,1.1311,0.381
2015/11/23,-0.5577,-0.7953,0.057,-0.3903,-0.1235
2015/11/24,0.0147,0.7014,0.0064,-0.3453,0.1222
2015/11/25,0.7384,1.5886,0.0942,-0.3968,-0.0129
2015/11/26,-0.5865,-0.6097,0.0491,-0.0403,
2015/11/27,-5.3848,-6.324,0.0367,-1.8703,0.0594
2015/11/30,0.2648,0.4376,0.0762,-0.3258,-0.4641
2015/12/1,0.7089,0.4798,0.0785,1.75,1.0681
2015/12/2,3.6267,-0.5116,0.0258,0.4394,-1.0996
2015/12/3,0.7347,2.2232,0.0558,-0.2788,-1.4374
2015/12/4,-1.9125,-0.7771,0.0998,-0.808,2.0526
2015/12/7,0.2723,1.2055,0.0782,-0.1469,-0.699
2015/12/8,-1.7515,-2.6056,0.0882,-1.3426,-0.649
2015/12/9,0.3566,-0.4034,-0.0101,-0.4628,-0.7739
2015/12/10,-0.3535,-0.3263,0.1041,-0.4547,0.2251
2015/12/11,-0.4147,-0.8096,0.0414,-1.1083,-1.9423
2015/12/14,2.862,2.0619,0.0093,-0.7184,0.4756
2015/12/15,-0.4563,0.7681,0.0022,-0.1665,1.0619
2015/12/16,-0.2422,0.4164,0.06,2.0064,1.4515
2015/12/17,1.9115,2.4815,0.0413,0.7873,-1.504
2015/12/18,0.3202,-0.2187,0.0932,-0.5326,-1.7797
2015/12/21,2.6023,1.1585,0.1763,0.166,0.7778
2015/12/22,0.2785,0.8736,0.196,0.1759,0.8817
2015/12/23,-0.267,-1.0606,0.0299,0.9646,1.2418
2015/12/24,-0.9564,-0.2605,0.097,0.4425,-0.1599
2015/12/25,0.2298,0.5042,0.1681,,
2015/12/28,-2.8808,-2.4225,0.124,-0.987,-0.2179
2015/12/29,0.9186,0.9342,0.0451,0.365,1.063
2015/12/30,0.0877,0.8686,0.0315,-0.534,-0.7217
2015/12/31,-0.9075,-1.5936,-0.052,0.1474,-0.9412
2016/1/4,-7.0206,-8.3265,-0.0482,-2.6799,-1.5304
2016/1/5,0.28,-1.3412,-0.1108,-0.6489,0.2012
2016/1/6,1.7543,2.5526,0.0229,-0.9812,-1.3115
2016/1/7,-6.9333,-8.5395,0.1314,-3.086,-2.37
2016/1/8,2.0392,1.6742,0.0662,0.592,-1.0838
2016/1/11,-5.0308,-6.7237,0.0687,-2.7634,0.0853
2016/1/12,0.7286,0.1307,0.1306,-0.8887,0.7803
2016/1/13,-1.8606,-3.4647,0.1764,1.1319,-2.4965
2016/1/14,2.0816,3.3892,0.1026,-0.5893,1.6696
2016/1/15,-3.1923,-3.7738,-0.043,-1.4969,-2.1599
2016/1/18,0.3847,1.4461,-0.0255,-1.4514,
2016/1/19,2.9513,3.6493,-0.0195,2.0708,0.0532
2016/1/20,-1.5124,-0.9455,-0.0752,-3.8171,-1.1694
2016/1/21,-2.9307,-4.099,-0.0127,-1.8222,0.5195
2016/1/22,1.0423,1.5921,0.0929,2.9034,2.0284
2016/1/25,0.4954,1.0152,-0.0825,1.3607,-1.5638
2016/1/26,-6.0206,-7.4821,-0.0769,-2.4785,1.4144
2016/1/27,-0.3454,-1.344,-0.0972,1.0161,-1.0863
2016/1/28,-2.6139,-4.406,-0.0769,0.7526,0.5529
2016/1/29,3.2355,3.7542,0.1002,2.5385,2.476
2016/2/1,-1.5289,-1.2735,0.0339,-0.4451,-0.0443
2016/2/2,2.0781,3.4661,0.0017,-0.7586,-1.8743
2016/2/3,-0.4287,0.4215,-0.0719,-2.341,0.4992
2016/2/4,1.225,1.9841,0.0351,1.0083,0.1527
2016/2/5,-0.7026,-1.0013,0.0121,0.5478,-1.8481
2016/2/12,,,,,-0.8122
2016/2/15,-0.5764,0.0678,0.2066,-1.9184,
2016/2/16,3.0654,4.1371,-0.0237,1.078,1.6517
2016/2/17,0.8655,1.1669,-0.0094,-1.0329,1.648
2016/2/18,-0.3141,-0.2392,0.0073,2.3171,-0.4666
2016/2/19,-0.0692,0.3758,0.0672,-0.4007,-0.0026
2016/2/22,2.2048,2.0772,0.0323,0.926,1.4454
2016/2/23,-0.946,-0.5443,0.0133,-0.2533,-1.2454
2016/2/24,0.6533,0.6679,0.0086,-1.1452,0.444
2016/2/25,-6.1358,-7.9363,-0.0061,-1.5824,1.1348
2016/2/26,1.0032,0.4068,-0.0183,2.5168,-0.187
2016/2/29,-2.3936,-5.2842,0.0466,-1.3025,-0.8121
2016/3/1,1.8498,2.3026,0.0589,1.5463,2.3869
2016/3/2,4.1164,5.1065,0.0042,3.0711,0.4094
2016/3/3,0.2323,0.4142,0.0397,-0.3086,0.3499
2016/3/4,1.1597,-2.6903,0.0236,1.1781,0.3306
2016/3/7,0.3539,2.3301,0.0238,-0.0842,0.0885
2016/3/8,0.0912,0.2047,-0.0587,-0.7348,-1.124
2016/3/9,-1.1509,-2.5552,0.0701,-0.0766,0.5052
2016/3/10,-1.9129,-1.6929,0.1102,-0.0592,0.0156
