,wind_code
1270,XT1617131.XT
1271,XT1617148.XT
1272,XT1617399.XT
1273,XT1617472.XT
1274,XT1617755.XT
1275,XT1618035.XT
1276,XT1618587.XT
1277,XT1618658.XT
1278,XT1618915.XT
1279,XT1619927.XT
1280,XT1620148.XT
1281,XT1620385.XT
1282,XT1620392.XT
1283,XT1620456.XT
1284,XT1105381.XT
1285,XT1105382.XT
1286,XT113626.XT
1287,XT115084.XT
1288,XT115215.XT
1289,XT125781.XT
1290,XT136559.XT
1291,XT1410756.XT
1292,XT1411537.XT
1293,XT1412515.XT
1294,XT1412516.XT
1295,XT1412712.XT
1296,XT1414337.XT
1297,XT141849.XT
1298,XT142546.XT
1299,XT143700.XT
1300,XT144765.XT
1301,XT144816.XT
1302,XT144932.XT
1303,XT146895.XT
1304,XT146907.XT
1305,XT147434.XT
1306,XT147563.XT
1307,XT148372.XT
1308,XT148645.XT
1309,XT148765.XT
1310,XT149489.XT
1311,XT1500370.XT
1312,XT1500670.XT
1313,XT1501120.XT
1314,XT1502252.XT
1315,XT1505026.XT
1316,XT1505295.XT
1317,XT1505643.XT
1318,XT1506722.XT
1319,XT1507540.XT
1320,XT1508614.XT
1321,XT1508686.XT
1322,XT1508707.XT
1323,XT1508874.XT
1324,XT1510534.XT
1325,XT1511071.XT
1326,XT1511594.XT
1327,XT1512362.XT
1328,XT1512373.XT
1329,XT1512376.XT
1330,XT1512379.XT
1331,XT1512555.XT
1332,XT1513049.XT
1333,XT1513133.XT
1334,XT1513174.XT
1335,XT1513256.XT
1336,XT1513498.XT
1337,XT1513570.XT
1338,XT1514975.XT
1339,XT1515097.XT
1340,XT1515227.XT
1341,XT1515455.XT
1342,XT1515502.XT
1343,XT1515679.XT
1344,XT1516656.XT
1345,XT1516920.XT
1346,XT1517220.XT
1347,XT1517962.XT
1348,XT1518090.XT
1349,XT1518153.XT
1350,XT1518177.XT
1351,XT1518474.XT
1352,XT1518605.XT
1353,XT1518688.XT
1354,XT1518959.XT
1355,XT1519146.XT
1356,XT1519941.XT
1357,XT1520249.XT
1358,XT1520319.XT
1359,XT1520663.XT
1360,XT1521546.XT
1361,XT1522002.XT
1362,XT1522195.XT
1363,XT1522484.XT
1364,XT1522564.XT
1365,XT1522705.XT
1366,XT1522833.XT
1367,XT1522977.XT
1368,XT1525149.XT
1369,XT1525504.XT
1370,XT1525505.XT
1371,XT1600135.XT
1372,XT1600963.XT
1373,XT1600995.XT
1374,XT1601119.XT
1375,XT1601239.XT
1376,XT1601384.XT
1377,XT1601413.XT
1378,XT1601414.XT
1379,XT1601433.XT
1380,XT1601434.XT
1381,XT1601622.XT
1382,XT1601696.XT
1383,XT1601871.XT
1384,XT1602128.XT
1385,XT1602294.XT
1386,XT1602496.XT
1387,XT1602527.XT
1388,XT1602528.XT
1389,XT1602529.XT
1390,XT1603189.XT
1391,XT1603398.XT
1392,XT1603453.XT
1393,XT1603467.XT
1394,XT1603474.XT
1395,XT1603540.XT
1396,XT1603541.XT
1397,XT1603683.XT
1398,XT1603684.XT
1399,XT1603685.XT
1400,XT1603850.XT
1401,XT1604038.XT
1402,XT1604159.XT
1403,XT1604167.XT
1404,XT1604391.XT
1405,XT1604457.XT
1406,XT1604458.XT
1407,XT1604475.XT
1408,XT1604476.XT
1409,XT1604520.XT
1410,XT1604634.XT
1411,XT1604730.XT
1412,XT1604848.XT
1413,XT1605303.XT
1414,XT1605405.XT
1415,XT1605486.XT
1416,XT1605559.XT
1417,XT1605560.XT
1418,XT1605736.XT
1419,XT1605758.XT
1420,XT1606145.XT
1421,XT1606226.XT
1422,XT1606934.XT
1423,XT1607512.XT
1424,XT1607623.XT
1425,XT1608025.XT
1426,XT1608080.XT
1427,XT1608090.XT
1428,XT1608138.XT
1429,XT1608409.XT
1430,XT1608431.XT
1431,XT1608499.XT
1432,XT1608553.XT
1433,XT1608680.XT
1434,XT1608681.XT
1435,XT1608682.XT
1436,XT1608683.XT
1437,XT1608684.XT
1438,XT1608739.XT
1439,XT1608972.XT
1440,XT1609000.XT
1441,XT1609003.XT
1442,XT1609411.XT
1443,XT1610027.XT
1444,XT1610095.XT
1445,XT1610121.XT
1446,XT1610345.XT
1447,XT1610416.XT
1448,XT1610540.XT
1449,XT1611080.XT
1450,XT1611284.XT
1451,XT1611299.XT
1452,XT1611441.XT
1453,XT1611587.XT
1454,XT1611651.XT
1455,XT1611728.XT
1456,XT1611758.XT
1457,XT1611820.XT
1458,XT1612356.XT
1459,XT1612416.XT
1460,XT1612598.XT
1461,XT1612603.XT
1462,XT1613094.XT
1463,XT1613097.XT
1464,XT1613189.XT
1465,XT1613190.XT
1466,XT1613284.XT
1467,XT1613964.XT
1468,XT1614033.XT
1469,XT1614111.XT
1470,XT1614126.XT
1471,XT1614133.XT
1472,XT1614164.XT
1473,XT1614450.XT
1474,XT1614577.XT
1475,XT1614725.XT
1476,XT1614803.XT
1477,XT1615528.XT
1478,XT1615608.XT
1479,XT1615899.XT
1480,XT1615905.XT
1481,XT1616022.XT
1482,XT1616038.XT
1483,XT1616042.XT
1484,XT1616048.XT
1485,XT1616338.XT
1486,XT1616411.XT
1487,XT1616466.XT
1488,XT1616510.XT
1489,XT1616564.XT
1490,XT1616825.XT
1491,XT1617143.XT
1492,XT1617414.XT
1493,XT1617735.XT
1494,XT1617815.XT
1495,XT1617992.XT
1496,XT1618508.XT
1497,XT1618583.XT
1498,XT1618590.XT
1499,XT1618598.XT
1500,XT1619350.XT
1501,XT1619358.XT
1502,XT1619632.XT
1503,XT1619926.XT
1504,XT1619975.XT
1505,XT1619976.XT
1506,XT1619995.XT
1507,XT1620028.XT
1508,XT1620029.XT
1509,XT1620317.XT
1510,XT1620511.XT
1511,XT1621024.XT
1512,XT1621027.XT
1513,XT1621086.XT
1514,XT1621228.XT
1515,XT1621247.XT
1516,XT1621547.XT
1517,ZG160404.OF
1518,XT060819.XT
1519,XT121358.XT
1520,XT121540.XT
1521,XT121652.XT
1522,XT121681.XT
1523,XT122141.XT
1524,XT122142.XT
1525,XT122143.XT
1526,XT122144.XT
1527,XT124490.XT
1528,XT130394.XT
1529,XT131121.XT
1530,XT131241.XT
1531,XT131714.XT
1532,XT132457.XT
1533,XT132814.XT
1534,XT134815.XT
1535,XT1410032.XT
1536,XT1411550.XT
1537,XT1501232.XT
1538,XT1502850.XT
1539,XT1504448.XT
1540,XT1511432.XT
1541,XT1514828.XT
1542,XT1519591.XT
1543,XT1523175.XT
1544,XT1524343.XT
1545,XT1526702.XT
1546,XT1600445.XT
1547,XT1600681.XT
1548,XT1600682.XT
1549,XT1600683.XT
1550,XT1600685.XT
1551,XT1600686.XT
1552,XT1600751.XT
1553,XT1600820.XT
1554,XT1602207.XT
1555,XT1602421.XT
1556,XT1602553.XT
1557,XT1603505.XT
1558,XT1604253.XT
1559,XT1604602.XT
1560,XT1605391.XT
1561,XT1605795.XT
1562,XT1605796.XT
1563,XT1606198.XT
1564,XT1607157.XT
1565,XT1607165.XT
1566,XT1609771.XT
1567,XT1611366.XT
1568,XT1615983.XT
1569,XT1616644.XT
1570,XT1620604.XT
1571,Y160146.OF
1572,ZG147732.OF
1573,XT0100002.XT
1574,XT030001.XT
1575,XT045001.XT
1576,XT045313.XT
1577,XT050809.XT
1578,XT060043.XT
1579,XT060056.XT
1580,XT060081.XT
1581,XT060091.XT
1582,XT060275.XT
1583,XT060802.XT
1584,XT060805.XT
1585,XT060821.XT
1586,XT061313.XT
1587,XT070019.XT
1588,XT070026.XT
1589,XT070056.XT
1590,XT070067.XT
1591,XT070084.XT
1592,XT070089.XT
1593,XT070094.XT
1594,XT070095.XT
1595,XT070097.XT
1596,XT070098.XT
1597,XT070103.XT
1598,XT070104.XT
1599,XT070122.XT
1600,XT070165.XT
1601,XT070166.XT
1602,XT070169.XT
1603,XT070171.XT
1604,XT070175.XT
1605,XT070184.XT
1606,XT070194.XT
1607,XT070198.XT
1608,XT070205.XT
1609,XT070212.XT
1610,XT070219.XT
1611,XT070222.XT
1612,XT070223.XT
1613,XT070228.XT
1614,XT070244.XT
1615,XT070247.XT
1616,XT070248.XT
1617,XT070266.XT
1618,XT070268.XT
1619,XT070270.XT
1620,XT070271.XT
1621,XT070272.XT
1622,XT070284.XT
1623,XT070286.XT
1624,XT070299.XT
1625,XT070306.XT
1626,XT070316.XT
1627,XT070332.XT
1628,XT070352.XT
1629,XT070358.XT
1630,XT070365.XT
1631,XT070367.XT
1632,XT070368.XT
1633,XT070369.XT
1634,XT070389.XT
1635,XT070394.XT
1636,XT070397.XT
1637,XT070404.XT
1638,XT070411.XT
1639,XT070415.XT
1640,XT070416.XT
1641,XT070423.XT
1642,XT070807.XT
1643,XT070891.XT
1644,XT070892.XT
1645,XT070893.XT
1646,XT070895.XT
1647,XT070896.XT
1648,XT070897.XT
1649,XT070919.XT
1650,XT070922.XT
1651,XT070926.XT
1652,XT070927.XT
1653,XT070984.XT
1654,XT071059.XT
1655,XT071082.XT
1656,XT071083.XT
1657,XT071086.XT
1658,XT071088.XT
1659,XT071089.XT
1660,XT071090.XT
1661,XT071091.XT
1662,XT071092.XT
1663,XT071122.XT
1664,XT071130.XT
1665,XT071131.XT
1666,XT071133.XT
1667,XT071138.XT
1668,XT071139.XT
1669,XT071141.XT
1670,XT071144.XT
1671,XT071146.XT
1672,XT071147.XT
1673,XT071150.XT
1674,XT080001.XT
1675,XT080004.XT
1676,XT080005.XT
1677,XT080006.XT
1678,XT080009.XT
1679,XT080024.XT
1680,XT080029.XT
1681,XT080031.XT
1682,XT080036.XT
1683,XT080039.XT
1684,XT080068.XT
1685,XT080078.XT
1686,XT080080.XT
1687,XT080087.XT
1688,XT0800925.XT
1689,XT0800943.XT
1690,XT080097.XT
1691,XT080099.XT
1692,XT080111.XT
1693,XT080122.XT
1694,XT080123.XT
1695,XT080130.XT
1696,XT080133.XT
1697,XT080146.XT
1698,XT080181.XT
1699,XT080219.XT
1700,XT080229.XT
1701,XT080233.XT
1702,XT080236.XT
1703,XT080240.XT
1704,XT080263.XT
1705,XT080270.XT
1706,XT080278.XT
1707,XT080284.XT
1708,XT080302.XT
1709,XT080309.XT
1710,XT080323.XT
1711,XT080346.XT
1712,XT080349.XT
1713,XT080354.XT
1714,XT080362.XT
1715,XT080374.XT
1716,XT080375.XT
1717,XT080391.XT
1718,XT080413.XT
1719,XT080455.XT
1720,XT080472.XT
1721,XT080484.XT
1722,XT080504.XT
1723,XT080540.XT
1724,XT080558.XT
1725,XT080560.XT
1726,XT080575.XT
1727,XT080589.XT
1728,XT080591.XT
1729,XT080599.XT
1730,XT080629.XT
1731,XT080659.XT
1732,XT080660.XT
1733,XT080668.XT
1734,XT080723.XT
1735,XT080740.XT
1736,XT080741.XT
1737,XT080743.XT
1738,XT080836.XT
1739,XT080878.XT
1740,XT080882.XT
1741,XT080911.XT
1742,XT080919.XT
1743,XT080921.XT
1744,XT080923.XT
1745,XT080927.XT
1746,XT090007.XT
1747,XT090041.XT
1748,XT090042.XT
1749,XT090043.XT
1750,XT090081.XT
1751,XT090088.XT
1752,XT090089.XT
1753,XT090090.XT
1754,XT090092.XT
1755,XT090097.XT
1756,XT090107.XT
1757,XT090110.XT
1758,XT090123.XT
1759,XT090127.XT
1760,XT090143.XT
1761,XT090147.XT
1762,XT090163.XT
1763,XT090165.XT
1764,XT090173.XT
1765,XT090175.XT
1766,XT090186.XT
1767,XT0901900.XT
1768,XT0901909.XT
1769,XT0901913.XT
1770,XT090199.XT
1771,XT090212.XT
1772,XT090216.XT
1773,XT090228.XT
1774,XT090237.XT
1775,XT090245.XT
1776,XT090251.XT
1777,XT090262.XT
1778,XT090264.XT
1779,XT090268.XT
1780,XT090270.XT
1781,XT090272.XT
1782,XT090279.XT
1783,XT090287.XT
1784,XT090291.XT
1785,XT090299.XT
1786,XT090307.XT
1787,XT090308.XT
1788,XT090309.XT
1789,XT090314.XT
1790,XT090319.XT
1791,XT090321.XT
1792,XT090323.XT
1793,XT090330.XT
1794,XT090344.XT
1795,XT090350.XT
1796,XT090368.XT
1797,XT090371.XT
1798,XT090372.XT
1799,XT090384.XT
1800,XT090408.XT
1801,XT090410.XT
1802,XT090411.XT
1803,XT090420.XT
1804,XT090421.XT
1805,XT090438.XT
1806,XT090439.XT
1807,XT090458.XT
1808,XT090463.XT
1809,XT090472.XT
1810,XT090485.XT
1811,XT090495.XT
1812,XT090507.XT
1813,XT090510.XT
1814,XT090516.XT
1815,XT090518.XT
1816,XT090540.XT
1817,XT090544.XT
1818,XT090558.XT
1819,XT090559.XT
1820,XT090560.XT
1821,XT090572.XT
1822,XT090575.XT
1823,XT090605.XT
1824,XT090611.XT
1825,XT090617.XT
1826,XT090666.XT
1827,XT090675.XT
1828,XT090684.XT
1829,XT090706.XT
1830,XT090711.XT
1831,XT090712.XT
1832,XT090739.XT
1833,XT090745.XT
1834,XT090751.XT
1835,XT090759.XT
1836,XT090762.XT
1837,XT090768.XT
1838,XT090776.XT
1839,XT090845.XT
1840,XT090854.XT
1841,XT090871.XT
1842,XT090908.XT
1843,XT090920.XT
1844,XT090933.XT
1845,XT090934.XT
1846,XT090949.XT
1847,XT090953.XT
1848,XT090963.XT
1849,XT090967.XT
1850,XT090970.XT
1851,XT090971.XT
1852,XT090973.XT
1853,XT090981.XT
1854,XT090987.XT
1855,XT090990.XT
1856,XT090992.XT
1857,XT090993.XT
1858,XT090994.XT
1859,XT090995.XT
1860,XT091006.XT
1861,XT091012.XT
1862,XT091025.XT
1863,XT091043.XT
1864,XT091059.XT
1865,XT091064.XT
1866,XT091068.XT
1867,XT091070.XT
1868,XT091083.XT
1869,XT091109.XT
1870,XT091120.XT
1871,XT091121.XT
1872,XT091122.XT
1873,XT091123.XT
1874,XT091125.XT
1875,XT091138.XT
1876,XT091140.XT
1877,XT091144.XT
1878,XT091160.XT
1879,XT091170.XT
1880,XT091171.XT
1881,XT091172.XT
1882,XT091184.XT
1883,XT091189.XT
1884,XT091196.XT
1885,XT091206.XT
1886,XT091210.XT
1887,XT091211.XT
1888,XT091215.XT
1889,XT091219.XT
1890,XT091229.XT
1891,XT091261.XT
1892,XT091310.XT
1893,XT091327.XT
1894,XT091332.XT
1895,XT091336.XT
1896,XT091347.XT
1897,XT091357.XT
1898,XT091359.XT
1899,XT091365.XT
1900,XT091376.XT
1901,XT091378.XT
1902,XT091463.XT
1903,XT091466.XT
1904,XT091669.XT
1905,XT091805.XT
1906,XT091806.XT
1907,XT091807.XT
1908,XT091831.XT
1909,XT091833.XT
1910,XT091843.XT
1911,XT091849.XT
1912,XT091855.XT
1913,XT091856.XT
1914,XT091857.XT
1915,XT091878.XT
1916,XT091887.XT
1917,XT091888.XT
1918,XT100015.XT
1919,XT100032.XT
1920,XT100037.XT
1921,XT100047.XT
1922,XT100049.XT
1923,XT100050.XT
1924,XT100125.XT
1925,XT100157.XT
1926,XT100162.XT
1927,XT100167.XT
1928,XT100172.XT
1929,XT100173.XT
1930,XT100174.XT
1931,XT100175.XT
1932,XT100176.XT
1933,XT100179.XT
1934,XT100191.XT
1935,XT100201.XT
1936,XT100207.XT
1937,XT100210.XT
1938,XT100223.XT
1939,XT100224.XT
1940,XT100225.XT
1941,XT100250.XT
1942,XT100251.XT
1943,XT100256.XT
1944,XT100266.XT
1945,XT1002778.XT
1946,XT1002789.XT
1947,XT1002792.XT
1948,XT1002795.XT
1949,XT1002796.XT
1950,XT1002797.XT
1951,XT1002799.XT
1952,XT1002800.XT
1953,XT1002801.XT
1954,XT1002803.XT
1955,XT1002804.XT
1956,XT1002812.XT
1957,XT1002813.XT
1958,XT1002816.XT
1959,XT100282.XT
1960,XT100283.XT
1961,XT100302.XT
1962,XT100309.XT
1963,XT100330.XT
1964,XT100331.XT
1965,XT100332.XT
1966,XT100334.XT
1967,XT100340.XT
1968,XT100341.XT
1969,XT100348.XT
1970,XT100349.XT
1971,XT100373.XT
1972,XT100376.XT
1973,XT100383.XT
1974,XT100409.XT
1975,XT100423.XT
1976,XT100428.XT
1977,XT100429.XT
1978,XT100435.XT
1979,XT100438.XT
1980,XT100442.XT
1981,XT100454.XT
1982,XT100459.XT
1983,XT100467.XT
1984,XT100476.XT
1985,XT100477.XT
1986,XT100479.XT
1987,XT100480.XT
1988,XT100489.XT
1989,XT100494.XT
1990,XT100501.XT
1991,XT100506.XT
1992,XT100509.XT
1993,XT100519.XT
1994,XT100525.XT
1995,XT100540.XT
1996,XT100547.XT
1997,XT100551.XT
1998,XT100556.XT
1999,XT100562.XT
2000,XT100563.XT
2001,XT100564.XT
2002,XT100565.XT
2003,XT100566.XT
2004,XT100567.XT
2005,XT100577.XT
2006,XT100590.XT
2007,XT100595.XT
2008,XT100603.XT
2009,XT100611.XT
2010,XT100623.XT
2011,XT100644.XT
2012,XT100649.XT
2013,XT100651.XT
2014,XT100662.XT
2015,XT100664.XT
2016,XT100665.XT
2017,XT100668.XT
2018,XT100669.XT
2019,XT100679.XT
2020,XT100681.XT
2021,XT100685.XT
2022,XT100688.XT
2023,XT100689.XT
2024,XT100690.XT
2025,XT100704.XT
2026,XT100707.XT
2027,XT100711.XT
2028,XT100714.XT
2029,XT100716.XT
2030,XT100724.XT
2031,XT100740.XT
2032,XT100741.XT
2033,XT100754.XT
2034,XT100761.XT
2035,XT100785.XT
2036,XT100815.XT
2037,XT100820.XT
2038,XT100824.XT
2039,XT100857.XT
2040,XT100871.XT
2041,XT100884.XT
2042,XT100897.XT
2043,XT100898.XT
2044,XT100906.XT
2045,XT100923.XT
2046,XT100927.XT
2047,XT100930.XT
2048,XT100961.XT
2049,XT100974.XT
2050,XT101036.XT
2051,XT101038.XT
2052,XT101039.XT
2053,XT101050.XT
2054,XT101052.XT
2055,XT101057.XT
2056,XT101059.XT
2057,XT101060.XT
2058,XT101065.XT
2059,XT101069.XT
2060,XT101081.XT
2061,XT101082.XT
2062,XT101083.XT
2063,XT101100.XT
2064,XT101101.XT
2065,XT101105.XT
2066,XT101107.XT
2067,XT101112.XT
2068,XT101122.XT
2069,XT101124.XT
2070,XT101129.XT
2071,XT101130.XT
2072,XT101132.XT
2073,XT101141.XT
2074,XT101143.XT
2075,XT101148.XT
2076,XT101171.XT
2077,XT101179.XT
2078,XT101185.XT
2079,XT101209.XT
2080,XT101211.XT
2081,XT101223.XT
2082,XT101241.XT
2083,XT101242.XT
2084,XT101245.XT
2085,XT101268.XT
2086,XT101271.XT
2087,XT101274.XT
2088,XT101276.XT
2089,XT101297.XT
2090,XT101302.XT
2091,XT101304.XT
2092,XT101305.XT
2093,XT101309.XT
2094,XT101310.XT
2095,XT101311.XT
2096,XT101312.XT
2097,XT101313.XT
2098,XT101314.XT
2099,XT101315.XT
2100,XT101316.XT
2101,XT101320.XT
2102,XT101332.XT
2103,XT101334.XT
2104,XT101335.XT
2105,XT101351.XT
2106,XT101360.XT
2107,XT101363.XT
2108,XT101366.XT
2109,XT101373.XT
2110,XT101385.XT
2111,XT101419.XT
2112,XT101425.XT
2113,XT101426.XT
2114,XT101443.XT
2115,XT101473.XT
2116,XT101486.XT
2117,XT101488.XT
2118,XT101499.XT
2119,XT101508.XT
2120,XT101516.XT
2121,XT101517.XT
2122,XT101531.XT
2123,XT101533.XT
2124,XT101543.XT
2125,XT101544.XT
2126,XT101545.XT
2127,XT101547.XT
2128,XT101548.XT
2129,XT101551.XT
2130,XT101557.XT
2131,XT101558.XT
2132,XT101572.XT
2133,XT101580.XT
2134,XT101589.XT
2135,XT101599.XT
2136,XT101612.XT
2137,XT101617.XT
2138,XT101625.XT
2139,XT101627.XT
2140,XT101631.XT
2141,XT101632.XT
2142,XT101634.XT
2143,XT101644.XT
2144,XT101669.XT
2145,XT101674.XT
2146,XT101677.XT
2147,XT101684.XT
2148,XT101686.XT
2149,XT101697.XT
2150,XT101703.XT
2151,XT101712.XT
2152,XT101714.XT
2153,XT101740.XT
2154,XT101750.XT
2155,XT101776.XT
2156,XT101782.XT
2157,XT101783.XT
2158,XT101808.XT
2159,XT101814.XT
2160,XT101833.XT
2161,XT101851.XT
2162,XT101861.XT
2163,XT101863.XT
2164,XT101873.XT
2165,XT101879.XT
2166,XT101882.XT
2167,XT101884.XT
2168,XT101899.XT
2169,XT101901.XT
2170,XT101904.XT
2171,XT101905.XT
2172,XT101923.XT
2173,XT101927.XT
2174,XT101929.XT
2175,XT101934.XT
2176,XT101956.XT
2177,XT101976.XT
2178,XT101989.XT
2179,XT102000.XT
2180,XT102007.XT
2181,XT102026.XT
2182,XT102034.XT
2183,XT102035.XT
2184,XT102037.XT
2185,XT102041.XT
2186,XT102042.XT
2187,XT102043.XT
2188,XT102044.XT
2189,XT102045.XT
2190,XT102056.XT
2191,XT102060.XT
2192,XT102061.XT
2193,XT102077.XT
2194,XT102096.XT
2195,XT102097.XT
2196,XT102101.XT
2197,XT102124.XT
2198,XT102126.XT
2199,XT102127.XT
2200,XT102143.XT
2201,XT102155.XT
2202,XT102172.XT
2203,XT102173.XT
2204,XT102187.XT
2205,XT102190.XT
2206,XT102191.XT
2207,XT102192.XT
2208,XT102204.XT
2209,XT102205.XT
2210,XT102207.XT
2211,XT102209.XT
2212,XT102211.XT
2213,XT102224.XT
2214,XT102228.XT
2215,XT102242.XT
2216,XT102266.XT
2217,XT102279.XT
2218,XT102296.XT
2219,XT102301.XT
2220,XT102311.XT
2221,XT102313.XT
2222,XT102315.XT
2223,XT102319.XT
2224,XT102341.XT
2225,XT102342.XT
2226,XT102345.XT
2227,XT102356.XT
2228,XT102359.XT
2229,XT102360.XT
2230,XT102376.XT
2231,XT102377.XT
2232,XT102381.XT
2233,XT102382.XT
2234,XT102389.XT
2235,XT102390.XT
2236,XT102391.XT
2237,XT102417.XT
2238,XT102419.XT
2239,XT102425.XT
2240,XT102428.XT
2241,XT102429.XT
2242,XT102433.XT
2243,XT102447.XT
2244,XT102449.XT
2245,XT102451.XT
2246,XT102458.XT
2247,XT102470.XT
2248,XT102471.XT
2249,XT102474.XT
2250,XT102487.XT
2251,XT102488.XT
2252,XT102489.XT
2253,XT102493.XT
2254,XT102500.XT
2255,XT102502.XT
2256,XT102511.XT
2257,XT102532.XT
2258,XT102564.XT
2259,XT102565.XT
2260,XT102566.XT
2261,XT102567.XT
2262,XT102568.XT
2263,XT102595.XT
2264,XT102600.XT
2265,XT102613.XT
2266,XT102634.XT
2267,XT102635.XT
2268,XT102636.XT
2269,XT102637.XT
2270,XT102667.XT
2271,XT102669.XT
2272,XT102688.XT
2273,XT102689.XT
2274,XT102690.XT
2275,XT102691.XT
2276,XT102693.XT
2277,XT102694.XT
2278,XT102695.XT
2279,XT102697.XT
2280,XT102701.XT
2281,XT102715.XT
2282,XT102716.XT
2283,XT102717.XT
2284,XT102718.XT
2285,XT102719.XT
2286,XT102720.XT
2287,XT102721.XT
2288,XT102724.XT
2289,XT102725.XT
2290,XT102726.XT
2291,XT110005.XT
2292,XT110008.XT
2293,XT110024.XT
2294,XT110033.XT
2295,XT110035.XT
2296,XT110039.XT
2297,XT110049.XT
2298,XT110052.XT
2299,XT110057.XT
2300,XT110058.XT
2301,XT110060.XT
2302,XT110061.XT
2303,XT110065.XT
2304,XT110080.XT
2305,XT110098.XT
2306,XT110103.XT
2307,XT110104.XT
2308,XT110121.XT
2309,XT110122.XT
2310,XT110123.XT
2311,XT110124.XT
2312,XT110132.XT
2313,XT110133.XT
2314,XT110144.XT
2315,XT110146.XT
2316,XT110147.XT
2317,XT110149.XT
2318,XT110160.XT
2319,XT110161.XT
2320,XT110172.XT
2321,XT110173.XT
2322,XT110174.XT
2323,XT110175.XT
2324,XT110180.XT
2325,XT110181.XT
2326,XT110190.XT
2327,XT110220.XT
2328,XT110221.XT
2329,XT110234.XT
2330,XT110240.XT
2331,XT110244.XT
2332,XT110245.XT
2333,XT110246.XT
2334,XT110260.XT
2335,XT110267.XT
2336,XT110276.XT
2337,XT110279.XT
2338,XT110283.XT
2339,XT110288.XT
2340,XT110295.XT
2341,XT110302.XT
2342,XT110320.XT
2343,XT110331.XT
2344,XT110332.XT
2345,XT110337.XT
2346,XT110339.XT
2347,XT110341.XT
2348,XT110343.XT
2349,XT110364.XT
2350,XT110377.XT
2351,XT110379.XT
2352,XT110380.XT
2353,XT110397.XT
2354,XT110423.XT
2355,XT110425.XT
2356,XT110426.XT
2357,XT110429.XT
2358,XT110431.XT
2359,XT110442.XT
2360,XT110447.XT
2361,XT110453.XT
2362,XT110459.XT
2363,XT110461.XT
2364,XT110462.XT
2365,XT110482.XT
2366,XT110490.XT
2367,XT110496.XT
2368,XT110500.XT
2369,XT110512.XT
2370,XT1105222.XT
2371,XT1105285.XT
2372,XT1105301.XT
2373,XT110532.XT
2374,XT1105323.XT
2375,XT1105326.XT
2376,XT1105327.XT
2377,XT1105340.XT
2378,XT1105343.XT
2379,XT1105367.XT
2380,XT1105400.XT
2381,XT1105401.XT
2382,XT1105403.XT
2383,XT1105404.XT
2384,XT1105407.XT
2385,XT1105418.XT
2386,XT1105419.XT
2387,XT1105420.XT
2388,XT1105421.XT
2389,XT1105424.XT
2390,XT1105425.XT
2391,XT1105428.XT
2392,XT1105429.XT
2393,XT1105430.XT
2394,XT1105432.XT
2395,XT1105433.XT
2396,XT1105434.XT
2397,XT1105435.XT
2398,XT1105437.XT
2399,XT1105438.XT
2400,XT1105439.XT
2401,XT1105441.XT
2402,XT1105442.XT
2403,XT1105443.XT
2404,XT1105444.XT
2405,XT1105446.XT
2406,XT1105447.XT
2407,XT1105456.XT
2408,XT1105458.XT
2409,XT1105459.XT
2410,XT1105461.XT
2411,XT1105464.XT
2412,XT1105467.XT
2413,XT1105468.XT
2414,XT1105469.XT
2415,XT110547.XT
2416,XT1105472.XT
2417,XT1105474.XT
2418,XT110549.XT
2419,XT110551.XT
2420,XT110552.XT
2421,XT110557.XT
2422,XT110574.XT
2423,XT110598.XT
2424,XT110599.XT
2425,XT110600.XT
2426,XT110606.XT
2427,XT110609.XT
2428,XT110610.XT
2429,XT110616.XT
2430,XT110635.XT
2431,XT110637.XT
2432,XT110674.XT
2433,XT110676.XT
2434,XT110682.XT
2435,XT110689.XT
2436,XT110696.XT
2437,XT110698.XT
2438,XT110706.XT
2439,XT110718.XT
2440,XT110730.XT
2441,XT110737.XT
2442,XT110738.XT
2443,XT110768.XT
2444,XT110774.XT
2445,XT110795.XT
2446,XT110798.XT
2447,XT110828.XT
2448,XT110833.XT
2449,XT110834.XT
2450,XT110851.XT
2451,XT110869.XT
2452,XT110885.XT
2453,XT110900.XT
2454,XT110923.XT
2455,XT110969.XT
2456,XT110976.XT
2457,XT110989.XT
2458,XT111009.XT
2459,XT111011.XT
2460,XT111028.XT
2461,XT111037.XT
2462,XT111099.XT
2463,XT111131.XT
2464,XT111158.XT
2465,XT111194.XT
2466,XT111197.XT
2467,XT111234.XT
2468,XT111236.XT
2469,XT111243.XT
2470,XT111247.XT
2471,XT111268.XT
2472,XT111269.XT
2473,XT111293.XT
2474,XT111294.XT
2475,XT111306.XT
2476,XT111314.XT
2477,XT111343.XT
2478,XT111346.XT
2479,XT111375.XT
2480,XT111376.XT
2481,XT111377.XT
2482,XT111405.XT
2483,XT111406.XT
2484,XT111407.XT
2485,XT111410.XT
2486,XT111411.XT
2487,XT111427.XT
2488,XT111433.XT
2489,XT111477.XT
2490,XT111499.XT
2491,XT111500.XT
2492,XT111501.XT
2493,XT111521.XT
2494,XT111543.XT
2495,XT111548.XT
2496,XT111549.XT
2497,XT111550.XT
2498,XT111552.XT
2499,XT111553.XT
2500,XT111554.XT
2501,XT111555.XT
2502,XT111558.XT
2503,XT111559.XT
2504,XT111560.XT
2505,XT111561.XT
2506,XT111562.XT
2507,XT111563.XT
2508,XT111564.XT
2509,XT111568.XT
2510,XT111605.XT
2511,XT111650.XT
